recording_id,topic,receive_start_s,end_s,source_median_hz,source_dt_p95_s
gait_20260909_152145_fc06025e3eb8,/rslidar_front/points,55.0,60.0,9.999353891748283,0.10021203795
gait_20260909_152145_fc06025e3eb8,/rslidar_front/points,60.0,65.0,10.00020030401209,0.10011004230000001
gait_20260909_152145_fc06025e3eb8,/rslidar_front/points,65.0,69.69957151200015,10.000200254010087,0.10019034125000001
gait_20260909_152145_fc06025e3eb8,/rslidar_rear/points,0.0,5.0,10.000104901100412,0.10013715005
gait_20260909_152145_fc06025e3eb8,/rslidar_rear/points,5.0,10.0,9.999103630355057,0.10053324735
gait_20260909_152145_fc06025e3eb8,/rslidar_rear/points,10.0,15.0,10.004804056787968,0.10044527090000001
gait_20260909_152145_fc06025e3eb8,/rslidar_rear/points,15.0,20.0,9.99985455211554,0.1003062373
gait_20260909_152145_fc06025e3eb8,/rslidar_rear/points,20.0,25.0,10.00410008037694,0.10027915215
gait_20260909_152145_fc06025e3eb8,/rslidar_rear/points,25.0,30.0,10.000414867210766,0.100271869
gait_20260909_152145_fc06025e3eb8,/rslidar_rear/points,30.0,35.0,10.001237603147201,0.10024424779999999
gait_20260909_152145_fc06025e3eb8,/rslidar_rear/points,35.0,40.0,10.00269247474689,0.1002680537
gait_20260909_152145_fc06025e3eb8,/rslidar_rear/points,40.0,45.0,9.999640012959533,0.1003758073
gait_20260909_152145_fc06025e3eb8,/rslidar_rear/points,45.0,50.0,10.003503577075318,0.1006078243
gait_20260909_152145_fc06025e3eb8,/rslidar_rear/points,50.0,55.0,10.00220348542784,0.10036921559999999
gait_20260909_152145_fc06025e3eb8,/rslidar_rear/points,55.0,60.0,10.000355212617151,0.1002461313
gait_20260909_152145_fc06025e3eb8,/rslidar_rear/points,60.0,65.0,10.000355262620705,0.10025116249999999
gait_20260909_152145_fc06025e3eb8,/rslidar_rear/points,65.0,69.69957151200015,9.998150242223685,0.10019582575
gait_20260909_152557_7ddbfc67c108,/HANDLE_STEER,5.0,10.0,12350.710783405586,0.9000814716999986
gait_20260909_152557_7ddbfc67c108,/HANDLE_STEER,10.0,15.0,12377.999343966036,3.4527166412999977
gait_20260909_152557_7ddbfc67c108,/HANDLE_STEER,15.0,20.0,12224.565263897803,1.300825770449999
gait_20260909_152557_7ddbfc67c108,/HANDLE_STEER,20.0,25.0,12329.620062757767,1.0000801565
gait_20260909_152557_7ddbfc67c108,/HANDLE_STEER,25.0,30.0,12345.374188291647,1.000082387
gait_20260909_152557_7ddbfc67c108,/HANDLE_STEER,30.0,35.0,12342.936137648423,1.000080258
gait_20260909_152557_7ddbfc67c108,/HANDLE_STEER,35.0,40.0,12356.662712534599,1.0002147318999999
gait_20260909_152557_7ddbfc67c108,/HANDLE_STEER,40.0,45.0,11733.30204452788,8.958755e-05
gait_20260909_152557_7ddbfc67c108,/IMU,0.0,5.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,5.0,10.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,10.0,15.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,15.0,20.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,20.0,25.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,25.0,30.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,30.0,35.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,35.0,40.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,40.0,45.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,45.0,50.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,50.0,55.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,55.0,60.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,60.0,65.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,65.0,70.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,70.0,75.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,75.0,80.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,80.0,85.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,85.0,90.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,90.0,95.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,95.0,100.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,100.0,105.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,105.0,110.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,110.0,115.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/IMU,115.0,120.0,200.0,0.005
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,0.0,5.0,199.9983200141119,0.005014917
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,5.0,10.0,199.9983200141119,0.0050155
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,10.0,15.0,199.9983200141119,0.0050128896
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,15.0,20.0,199.9983200141119,0.00501375005
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,20.0,25.0,200.0099604960327,0.00501375005
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,25.0,30.0,199.9983200141119,0.005012292
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,30.0,35.0,199.9983200141119,0.005012001
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,35.0,40.0,199.9983200141119,0.00501319715
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,40.0,45.0,50.004319123064256,0.020008627
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,45.0,50.0,50.000307501891136,0.0200199872
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,50.0,55.0,50.000307501891136,0.020014169
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,55.0,60.0,50.000307501891136,0.02002326885
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,60.0,65.0,50.000307501891136,0.0200199581
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,65.0,70.0,50.000307501891136,0.0200153213
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,70.0,75.0,50.00140128927113,0.0200152036
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,75.0,80.0,49.99957750357009,0.02001549605
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,80.0,85.0,50.000307501891136,0.0200146206
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,85.0,90.0,49.99885002644939,0.02001319125
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,90.0,95.0,50.000307501891136,0.0200278331
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,95.0,100.0,49.99884752656451,0.0200111206
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,100.0,105.0,49.999578753549,0.02001637105
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,105.0,110.0,50.00103502142495,0.02001361465
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,110.0,115.0,50.000307501891136,0.020022919
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA,115.0,120.0,49.99957750357009,0.020014635200000002
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,0.0,5.0,9.999988600012996,0.10001458065
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,5.0,10.0,9.999857352034873,0.100020444
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,10.0,15.0,10.000046900219962,0.1000163603
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,15.0,20.0,10.000046850219494,0.10002090984999999
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,20.0,25.0,10.000003150000992,0.1000108475
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,25.0,30.0,10.000003200001025,0.10001328325
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,30.0,35.0,10.000003200001025,0.1000144058
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,35.0,40.0,10.000032350104654,0.10001198485
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,40.0,45.0,10.00001770003133,0.1000098994
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,45.0,50.0,9.99994485030415,0.10002598485
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,50.0,55.0,10.00001770003133,0.1000074497
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,55.0,60.0,9.999857352034873,0.10002550375
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,60.0,65.0,10.000003200001025,0.10002357875
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,65.0,70.0,10.000003150000992,0.1000144206
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,70.0,75.0,10.00001770003133,0.10002012265
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,75.0,80.0,9.999959400164835,0.10001936435
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,80.0,85.0,10.000003200001025,0.10001749765
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,85.0,90.0,9.999959450164429,0.10001283065
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,90.0,95.0,10.000017750031507,0.1000158786
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,95.0,100.0,9.999930300485806,0.10000867455
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,100.0,105.0,10.00009065082175,0.10001605405
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,105.0,110.0,10.000061500378228,0.10001350170000001
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,110.0,115.0,9.999988600012996,0.1000107892
gait_20260909_152557_7ddbfc67c108,/JOINTS_DATA_10HZ,115.0,120.0,9.999915700710643,0.1000146098
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,0.0,5.0,19.999948000135202,0.0500089383
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,5.0,10.0,19.999948000135202,0.0500083544
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,10.0,15.0,20.00000640000205,0.0500077276
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,15.0,20.0,20.000006200001923,0.050008909149999996
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,20.0,25.0,19.9998898006072,0.05000947855
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,25.0,30.0,20.000239602870444,0.050008909149999996
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,30.0,35.0,20.000181201641688,0.0500095068
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,35.0,40.0,19.9998898006072,0.0500100907
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,40.0,45.0,20.00006460020866,0.0500135169
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,45.0,50.0,19.999948000135202,0.05000600675
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,50.0,55.0,20.00000640000205,0.050005963
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,55.0,60.0,19.999714804066894,0.050012598750000005
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,60.0,65.0,19.99977300257642,0.0500100907
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,65.0,70.0,19.999948000135202,0.05000752405
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,70.0,75.0,19.999948000135202,0.0500059776
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,75.0,80.0,19.999889600609407,0.050004534149999995
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,80.0,85.0,20.000006200001923,0.050009215749999995
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,85.0,90.0,20.000064800209955,0.05000774215
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,90.0,95.0,20.000064800209955,0.050006839
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,95.0,100.0,19.999714804066894,0.050006065100000004
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,100.0,105.0,19.999948000135202,0.050007130049999994
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,105.0,110.0,20.000064800209955,0.0500086181
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,110.0,115.0,20.000181201641688,0.0500083261
gait_20260909_152557_7ddbfc67c108,/MOTION_INFO,115.0,120.0,20.000123000756457,0.05000570115
gait_20260909_152557_7ddbfc67c108,/STEER,5.0,10.0,12350.710783405586,0.9000814716999986
gait_20260909_152557_7ddbfc67c108,/STEER,10.0,15.0,12377.999343966036,3.4527166412999977
gait_20260909_152557_7ddbfc67c108,/STEER,15.0,20.0,12224.565263897803,1.300825770449999
gait_20260909_152557_7ddbfc67c108,/STEER,20.0,25.0,12329.620062757767,1.0000801565
gait_20260909_152557_7ddbfc67c108,/STEER,25.0,30.0,12345.374188291647,1.000082387
gait_20260909_152557_7ddbfc67c108,/STEER,30.0,35.0,12342.936137648423,1.000080258
gait_20260909_152557_7ddbfc67c108,/STEER,35.0,40.0,12356.662712534599,1.0002147318999999
gait_20260909_152557_7ddbfc67c108,/STEER,40.0,45.0,11733.30204452788,8.958755e-05
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,0.0,5.0,9.999997600000576,0.100107908
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,5.0,10.0,9.999997600000576,0.10009733424999999
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,10.0,15.0,10.00020030401209,0.10011174675
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,15.0,20.0,10.000104901100412,0.10011261704999999
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,20.0,25.0,10.000009600009216,0.10011119825
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,25.0,30.0,10.001845740612973,0.1006219858
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,30.0,35.0,10.01146678365266,0.10091755405
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,35.0,40.0,10.00139254389085,0.1005901454
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,40.0,45.0,10.000247956148073,0.1004777787
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,45.0,50.0,9.999997600000576,0.10010856405
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,50.0,55.0,10.000009500009025,0.10010918369999999
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,55.0,60.0,10.0006055866713,0.10031468835
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,60.0,65.0,10.000700999136535,0.1001666903
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,65.0,70.0,10.000104901100412,0.10042833035
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,70.0,75.0,10.000104901100412,0.100110054
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,75.0,80.0,9.999890301203395,0.10020077264999999
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,80.0,85.0,10.000593685244123,0.1000985745
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,85.0,90.0,10.000009500009025,0.10008224215
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,90.0,95.0,9.999961850145542,0.10007759345
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,95.0,100.0,9.999985650020593,0.1001050113
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,100.0,105.0,9.999496975304657,0.10012780385
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,105.0,110.0,9.999866451783538,0.1000827673
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,110.0,115.0,9.999997650000552,0.10007810595
gait_20260909_152557_7ddbfc67c108,/rslidar_front/points,115.0,120.0,10.000104901100412,0.10010757440000001
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,0.0,5.0,9.99990230095452,0.10007714025
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,5.0,10.0,10.00004530020521,0.10010409355000001
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,10.0,15.0,10.000247956148073,0.10025136455
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,15.0,20.0,10.000104901100412,0.10011109115
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,20.0,25.0,9.999997600000576,0.10011280730000001
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,25.0,30.0,9.999997600000576,0.10012662455
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,30.0,35.0,9.999592316621252,0.10056428910000001
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,35.0,40.0,10.00124945609455,0.1004803538
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,40.0,45.0,10.000247956148073,0.10133404665
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,45.0,50.0,9.99998570002045,0.10008335155
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,50.0,55.0,10.000057200327186,0.10011013769999999
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,55.0,60.0,9.999687709752825,0.1002230048
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,60.0,65.0,10.002239251312387,0.1003819105
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,65.0,70.0,10.002203435405804,0.10037457955
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,70.0,75.0,9.999997600000576,0.1000772478
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,75.0,80.0,10.000045250204757,0.1001136777
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,80.0,85.0,9.999604215665144,0.10028649545
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,85.0,90.0,9.999866501782202,0.10011228315
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,90.0,95.0,10.000200254010085,0.10007324225
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,95.0,100.0,9.99998570002045,0.10010938615000001
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,100.0,105.0,10.000450620304951,0.100169623
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,105.0,110.0,9.999890301203395,0.10007259825
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,110.0,115.0,9.9998903512023,0.10008076440000001
gait_20260909_152557_7ddbfc67c108,/rslidar_rear/points,115.0,120.0,9.99998570002045,0.1001103398
gait_20260909_154654_65c5ae680a24,/HANDLE_STEER,0.0,5.0,12283.654141433994,1.0000815448
gait_20260909_154654_65c5ae680a24,/HANDLE_STEER,10.0,15.0,12342.936137648423,1.0000803935
gait_20260909_154654_65c5ae680a24,/HANDLE_STEER,15.0,20.0,12392.955843898328,1.0000808828
gait_20260909_154654_65c5ae680a24,/HANDLE_STEER,20.0,25.0,12307.46509295213,1.00008015695
gait_20260909_154654_65c5ae680a24,/HANDLE_STEER,25.0,30.0,12380.604544919928,1.0000806615
gait_20260909_154654_65c5ae680a24,/HANDLE_STEER,30.0,35.0,12339.280866711088,1.0000807765
gait_20260909_154654_65c5ae680a24,/HANDLE_STEER,35.0,40.0,12337.606257633894,1.00008067
gait_20260909_154654_65c5ae680a24,/HANDLE_STEER,40.0,45.0,12246.197555658968,1.5013773545000002
gait_20260909_154654_65c5ae680a24,/HANDLE_STEER,45.0,50.0,12326.96029486089,1.000655281
gait_20260909_154654_65c5ae680a24,/HANDLE_STEER,50.0,55.0,12335.39951275172,1.00008081055
gait_20260909_154654_65c5ae680a24,/IMU,0.0,5.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,5.0,10.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,10.0,15.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,15.0,20.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,20.0,25.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,25.0,30.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,30.0,35.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,35.0,40.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,40.0,45.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,45.0,50.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,50.0,55.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,55.0,60.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,60.0,65.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,65.0,70.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,70.0,75.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,75.0,80.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,80.0,85.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,85.0,90.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,90.0,95.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,95.0,100.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,100.0,105.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,105.0,110.0,200.0,0.005
gait_20260909_154654_65c5ae680a24,/IMU,110.0,111.55142463600009,200.0,0.005
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,0.0,5.0,50.00103752152857,0.0200152766
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,5.0,10.0,49.99884752656451,0.02001343975
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,10.0,15.0,49.99885002644939,0.020018529400000002
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,15.0,20.0,49.99957750357009,0.02001413935
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,20.0,25.0,49.99885002644939,0.02001176225
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,25.0,30.0,49.99921376236358,0.0200152623
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,30.0,35.0,49.99885002644939,0.0200150436
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,35.0,40.0,50.00103752152857,0.020015627
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,40.0,45.0,49.99921376236358,0.02001412435
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,45.0,50.0,50.00103502142495,0.0200151306
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,50.0,55.0,50.00103502142495,0.020013877
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,55.0,60.0,49.99957750357009,0.020015044
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,60.0,65.0,49.99921376236358,0.020013877
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,65.0,70.0,50.000307501891136,0.02001854335
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,70.0,75.0,50.00103502142495,0.0200169684
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,75.0,80.0,49.99994375006328,0.020014169
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,80.0,85.0,50.000307501891136,0.0200163271
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,85.0,90.0,49.999580003527974,0.0200177848
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,90.0,95.0,50.000307501891136,0.0200178578
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,95.0,100.0,50.000307501891136,0.02001692495
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,100.0,105.0,49.99884877650692,0.02002131425
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,105.0,110.0,49.99957750357009,0.0200177566
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA,110.0,111.55142463600009,50.00103752152857,0.020013220749999998
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,0.0,5.0,9.999974000067601,0.1000118102
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,5.0,10.0,10.000149002220134,0.10001513449999999
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,10.0,15.0,10.000017800031685,0.10001062905000001
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,15.0,20.0,9.99979900404002,0.1000132827
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,20.0,25.0,9.99987190164094,0.10001545565
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,25.0,30.0,9.999973950067861,0.10001602494999999
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,30.0,35.0,9.999871951639658,0.10001687075
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,35.0,40.0,10.000178203175581,0.100013385
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,40.0,45.0,9.999974000067601,0.1000156012
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,45.0,50.0,9.999769805299081,0.10001294799999999
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,50.0,55.0,9.99998855001311,0.1000127289
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,55.0,60.0,10.000003150000992,0.10001415725
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,60.0,65.0,9.999828202951473,0.10001636
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,65.0,70.0,9.999974000067601,0.100012802
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,70.0,75.0,9.99991560071233,0.1000152514
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,75.0,80.0,10.000090600820844,0.10001119750000001
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,80.0,85.0,10.000090700822657,0.1000162436
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,85.0,90.0,9.999974000067601,0.1000168855
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,90.0,95.0,10.000032350104654,0.10001503325000001
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,95.0,100.0,10.00003230010433,0.1000170747
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,100.0,105.0,10.000032400104978,0.1000345018
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,105.0,110.0,9.999915700710643,0.10001265549999999
gait_20260909_154654_65c5ae680a24,/JOINTS_DATA_10HZ,110.0,111.55142463600009,9.999915650711488,0.10001000155
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,0.0,5.0,20.000531214109046,0.0500299383
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,5.0,10.0,20.000239802875235,0.05002920885
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,10.0,15.0,19.999948000135202,0.0500083106
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,15.0,20.0,20.000064800209955,0.05001181155
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,20.0,25.0,19.999948000135202,0.0500112422
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,25.0,30.0,19.999948000135202,0.050013839
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,30.0,35.0,19.9998898006072,0.0500099008
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,35.0,40.0,20.000064800209955,0.05001452405
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,40.0,45.0,19.999948000135202,0.05001208815
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,45.0,50.0,20.00006460020866,0.050007115399999996
gait_20260909_154654_65c5ae680a24,/MOTION_INFO,50.0,55.0,20.00006440020737,0.05002503865
