frame,timestamp,x,y,z,qx,qy,qz,qw
1.152000000000000000e+03,1.789368390850013256e+09,-1.578320226199999965e+01,-2.592423697399999938e+01,5.305994002000000265e+00,-8.621013999999999761e-03,9.070366999999999319e-03,-5.339689599999999925e-02,9.984949560000000446e-01
1.153000000000000000e+03,1.789368391550040245e+09,-1.489222265699999959e+01,-2.594792091600000106e+01,5.323072172999999907e+00,-2.522038999999999791e-03,1.699376999999999832e-02,-4.795581200000000044e-02,9.987017030000000517e-01
1.154000000000000000e+03,1.789368392250015259e+09,-1.397284839599999984e+01,-2.606371134400000145e+01,5.331116266999999631e+00,1.931507999999999966e-03,1.454172400000000066e-02,-6.563841099999999373e-02,9.977356400000000347e-01
1.155000000000000000e+03,1.789368392950127125e+09,-1.308153667400000053e+01,-2.601398863400000039e+01,5.343285458000000432e+00,-2.378929999999999934e-02,1.044253700000000000e-02,6.677977000000000218e-02,9.974294390000000288e-01
1.156000000000000000e+03,1.789368393649996281e+09,-1.217866628400000018e+01,-2.604803441099999972e+01,5.349596882000000164e+00,-4.861980000000000230e-04,1.215835000000000006e-02,-3.030537200000000056e-02,9.994666190000000006e-01
1.157000000000000000e+03,1.789368394350012064e+09,-1.125873761299999920e+01,-2.610044777599999932e+01,5.356851964999999716e+00,-2.017499999999999849e-02,8.912694000000000519e-03,2.394575300000000018e-02,9.994699270000000357e-01
1.158000000000000000e+03,1.789368395050037146e+09,-1.036339198900000014e+01,-2.591183299100000070e+01,5.391773426000000313e+00,9.240389999999999802e-04,7.391471000000000152e-03,6.691597000000000517e-02,9.977308080000000245e-01
1.159000000000000000e+03,1.789368395750061750e+09,-9.482253748999999843e+00,-2.580432415599999985e+01,5.407268733000000438e+00,-1.011380800000000017e-02,1.116795699999999919e-02,8.186897799999999503e-02,9.965292059999999452e-01
1.160000000000000000e+03,1.789368396449998856e+09,-8.631211373999999381e+00,-2.556791506200000086e+01,5.409622727000000353e+00,-7.412745000000000098e-03,1.245922699999999980e-02,1.041311359999999991e-01,9.944579049999999754e-01
1.161000000000000000e+03,1.789368397149986744e+09,-7.723263317999999877e+00,-2.539806897000000063e+01,5.422261135000000287e+00,-4.312589999999999826e-03,1.197215899999999958e-02,8.782744800000000240e-02,9.960544199999999959e-01
1.162000000000000000e+03,1.789368397850010157e+09,-6.914336934999999684e+00,-2.525921578199999828e+01,5.442173260999999762e+00,-5.460122999999999886e-03,9.650432999999999928e-03,7.999641400000000180e-02,9.967334799999999495e-01
1.163000000000000000e+03,1.789368400549994946e+09,-6.105530726999999658e+00,-2.514058941900000121e+01,5.451499088000000270e+00,-4.036314000000000048e-03,1.493442499999999944e-02,7.178299200000000380e-02,9.973002920000000326e-01
1.164000000000000000e+03,1.789368401950018167e+09,-5.243670296000000342e+00,-2.502592561200000176e+01,5.458780476000000270e+00,-6.039987999999999607e-03,1.275955699999999950e-02,6.724993599999999627e-02,9.976362859999999833e-01
1.165000000000000000e+03,1.789368402950001955e+09,-4.434280829000000423e+00,-2.491544658999999839e+01,5.482981030999999561e+00,-3.663201000000000044e-03,1.498812599999999919e-02,5.909445700000000301e-02,9.981331490000000528e-01
1.166000000000000000e+03,1.789368404049990892e+09,-3.561571160000000180e+00,-2.483650525499999873e+01,5.498113584000000387e+00,-6.115671999999999948e-03,1.366587499999999920e-02,5.172408700000000192e-02,9.985491779999999817e-01
1.167000000000000000e+03,1.789368405049996853e+09,-2.726539457999999971e+00,-2.475486110099999948e+01,5.504110642999999747e+00,-6.402380000000000050e-03,1.397308799999999983e-02,4.431868499999999655e-02,9.988992020000000416e-01
1.168000000000000000e+03,1.789368406049995899e+09,-1.880941664000000069e+00,-2.468565572700000033e+01,5.513487269999999718e+00,-4.978368000000000376e-03,1.557355399999999987e-02,3.718316800000000255e-02,9.991747060000000236e-01
1.169000000000000000e+03,1.789368406949988127e+09,-1.058359811999999955e+00,-2.462268427600000109e+01,5.520990101999999844e+00,-5.397082999999999568e-03,1.545181800000000084e-02,3.038414700000000024e-02,9.994042810000000054e-01
1.170000000000000000e+03,1.789368407850007057e+09,-2.007882450000000041e-01,-2.457682157400000023e+01,5.557444753999999598e+00,-5.959683999999999815e-03,1.486740400000000073e-02,2.122546299999999997e-02,9.996463989999999633e-01
1.171000000000000000e+03,1.789368408749996901e+09,6.942394149999999708e-01,-2.453894401699999861e+01,5.555986585000000311e+00,-1.937805000000000083e-02,1.112167099999999964e-02,6.004432999999999993e-02,9.979456289999999452e-01
1.172000000000000000e+03,1.789368409650037050e+09,1.522429816999999908e+00,-2.448008101699999983e+01,5.563492241999999699e+00,-6.157450000000000076e-03,1.377902800000000046e-02,2.054212999999999872e-02,9.996750699999999989e-01
1.173000000000000000e+03,1.789368410350033998e+09,2.307128706999999945e+00,-2.432105217300000177e+01,5.574345065000000154e+00,-1.027602000000000029e-02,1.240660499999999937e-02,6.833165400000000556e-02,9.975325879999999978e-01
1.174000000000000000e+03,1.789368411050003767e+09,3.163275297999999847e+00,-2.418523423999999977e+01,5.580549472999999594e+00,-2.154703599999999858e-02,9.828875000000000806e-03,1.429469110000000098e-01,9.894469660000000388e-01
1.175000000000000000e+03,1.789368411749993801e+09,4.037818716000000308e+00,-2.395661372000000000e+01,5.581509138999999564e+00,-9.060277999999999735e-03,1.509770000000000036e-02,1.003103820000000035e-01,9.948003810000000113e-01
1.176000000000000000e+03,1.789368412450003862e+09,4.919723180000000085e+00,-2.379702979700000043e+01,5.584976528000000329e+00,-9.374617000000000019e-03,1.246451099999999930e-02,8.534732000000000429e-02,9.962291840000000454e-01
1.177000000000000000e+03,1.789368413750004053e+09,5.731197563000000272e+00,-2.370211261700000094e+01,5.597383385999999739e+00,-3.247954999999999853e-03,9.945627000000000287e-03,6.852644800000000369e-02,9.975944369999999450e-01
1.178000000000000000e+03,1.789368423449997902e+09,6.544266018000000074e+00,-2.359142294899999825e+01,5.638966493999999940e+00,-3.379673000000000139e-03,1.276070600000000013e-02,5.968125400000000302e-02,9.981301970000000523e-01
1.179000000000000000e+03,1.789368424049993992e+09,7.343427115999999977e+00,-2.350997392200000036e+01,5.641138610999999692e+00,-4.552424000000000227e-03,1.409225300000000076e-02,5.284013700000000230e-02,9.984931670000000148e-01
1.180000000000000000e+03,1.789368424650002003e+09,8.138021842000000561e+00,-2.343155436600000030e+01,5.637649378999999961e+00,-5.329808000000000115e-03,1.584001599999999843e-02,4.487435699999999666e-02,9.988528319999999683e-01
1.181000000000000000e+03,1.789368425349997759e+09,8.997756040000000510e+00,-2.322145027199999845e+01,5.662125327000000041e+00,-8.551990000000000633e-03,1.418885400000000074e-02,1.138335349999999996e-01,9.933617000000000141e-01
1.182000000000000000e+03,1.789368425949995756e+09,9.814258865999999415e+00,-2.308432715100000010e+01,5.650420371000000053e+00,-6.616410999999999994e-03,1.328115099999999972e-02,9.220262599999999586e-02,9.956297050000000315e-01
1.183000000000000000e+03,1.789368426649992943e+09,1.071524490500000049e+01,-2.292296827299999862e+01,5.653174113999999584e+00,-6.719516000000000031e-03,1.655912000000000009e-02,7.817466200000000587e-02,9.967794970000000143e-01
1.184000000000000000e+03,1.789368427349996805e+09,1.162961083899999970e+01,-2.280893712199999968e+01,5.651646271999999804e+00,-4.938770000000000313e-03,1.746334399999999870e-02,5.952783999999999853e-02,9.980616599999999616e-01
1.185000000000000000e+03,1.789368427949990749e+09,1.242238127899999967e+01,-2.271761509699999948e+01,5.652755203999999978e+00,-8.976900000000000331e-04,1.728013000000000118e-02,4.950489000000000278e-02,9.986239820000000211e-01
1.186000000000000000e+03,1.789368428650000095e+09,1.332897969200000077e+01,-2.264315312100000099e+01,5.645367182000000206e+00,-2.471600000000000121e-04,2.062605899999999867e-02,3.947682000000000274e-02,9.990075499999999664e-01
1.187000000000000000e+03,1.789368429350000143e+09,1.423734245099999995e+01,-2.258477152100000040e+01,5.641353613999999794e+00,-1.043356999999999965e-03,1.755429799999999943e-02,3.026708100000000123e-02,9.993871429999999778e-01
1.188000000000000000e+03,1.789368430050037861e+09,1.513738442900000081e+01,-2.254376785099999836e+01,5.643267622999999844e+00,-4.800870999999999958e-03,1.332055199999999939e-02,3.366778200000000026e-02,9.993327749999999510e-01
1.189000000000000000e+03,1.789368430750075102e+09,1.602094196499999867e+01,-2.231098598199999827e+01,5.663206274000000207e+00,-1.243710399999999917e-02,9.715159999999999595e-04,2.040576779999999923e-01,9.788793789999999939e-01
1.190000000000000000e+03,1.789368431449993134e+09,1.680139999600000067e+01,-2.184714099199999993e+01,5.688218458999999783e+00,-7.799696000000000060e-03,1.484462999999999928e-02,2.245133350000000083e-01,9.743267230000000056e-01
1.191000000000000000e+03,1.789368432150058031e+09,1.765288938899999849e+01,-2.155100990700000096e+01,5.682801875000000003e+00,1.224542200000000060e-02,1.729587700000000117e-02,1.086505739999999998e-01,9.938540909999999950e-01
1.192000000000000000e+03,1.789368433049994946e+09,1.850546634999999895e+01,-2.130101748099999881e+01,5.692234259000000129e+00,-2.188484999999999996e-03,1.540538500000000061e-02,1.515982630000000109e-01,9.883197110000000452e-01
1.193000000000000000e+03,1.789368433749990225e+09,1.936491248600000148e+01,-2.102344938899999960e+01,5.708765646999999888e+00,-5.154169999999999585e-03,1.312306899999999936e-02,1.467883779999999971e-01,9.890674350000000503e-01
1.194000000000000000e+03,1.789368434449985981e+09,2.023305794999999918e+01,-2.076051764900000052e+01,5.712533461999999673e+00,-5.925009000000000178e-03,1.426147200000000073e-02,1.375181819999999888e-01,9.903788439999999804e-01
1.195000000000000000e+03,1.789368435149986267e+09,2.112209109499999826e+01,-2.054694621799999865e+01,5.719981136000000355e+00,-5.692960999999999855e-03,1.244532400000000066e-02,1.268432610000000127e-01,9.918283580000000210e-01
1.196000000000000000e+03,1.789368435850008965e+09,2.199854551299999983e+01,-2.031222000700000052e+01,5.728046553000000429e+00,-4.699941000000000015e-03,1.350105100000000002e-02,1.175433850000000002e-01,9.929648460000000121e-01
1.197000000000000000e+03,1.789368436549996853e+09,2.290293314899999899e+01,-2.012082913600000111e+01,5.734738414999999812e+00,-6.463741000000000278e-03,1.660762299999999844e-02,1.050030869999999950e-01,9.943122039999999773e-01
1.198000000000000000e+03,1.789368437249989748e+09,2.379682077900000081e+01,-1.994717782400000061e+01,5.736154431000000109e+00,-8.300481999999999652e-03,1.342266800000000045e-02,9.213955199999999957e-02,9.956210309999999897e-01
1.199000000000000000e+03,1.789368437949986935e+09,2.469833707400000122e+01,-1.978612016299999965e+01,5.742809752000000323e+00,-8.695967000000000627e-03,1.362334599999999972e-02,7.882407199999999503e-02,9.967575180000000090e-01
1.200000000000000000e+03,1.789368438650070906e+09,2.557690331199999889e+01,-1.953149629099999984e+01,5.752509961000000338e+00,-2.292270999999999892e-02,7.477456999999999854e-03,2.163923259999999960e-01,9.760087079999999471e-01
1.201000000000000000e+03,1.789368439350005865e+09,2.629854913200000155e+01,-1.904541811200000012e+01,5.762182409000000227e+00,-1.340156800000000085e-02,1.619546100000000127e-02,2.584632060000000009e-01,9.657923569999999902e-01
1.202000000000000000e+03,1.789368440050114155e+09,2.713779342699999830e+01,-1.867982717599999987e+01,5.752240534000000238e+00,-2.306401000000000024e-03,1.792954700000000054e-02,1.557991709999999863e-01,9.876233239999999691e-01
1.203000000000000000e+03,1.789368440749993086e+09,2.797135421200000138e+01,-1.834522839199999922e+01,5.765432268999999721e+00,-1.089162800000000042e-02,1.212949999999999966e-02,1.795084740000000012e-01,9.836213480000000065e-01
1.204000000000000000e+03,1.789368441450078249e+09,2.882091222400000063e+01,-1.800336887499999960e+01,5.768729002999999800e+00,-2.594511000000000039e-02,7.900291000000000258e-03,2.340612740000000136e-01,9.718434839999999797e-01
1.205000000000000000e+03,1.789368442150012016e+09,2.966488919300000049e+01,-1.768516117500000107e+01,5.769617971999999817e+00,-1.206676400000000066e-02,1.189824100000000037e-02,1.697915469999999871e-01,9.853342859999999481e-01
1.206000000000000000e+03,1.789368442850015879e+09,3.049515250700000024e+01,-1.733355543700000112e+01,5.776288166999999696e+00,-1.063470499999999951e-02,1.532565699999999947e-02,1.670852660000000101e-01,9.857659669999999652e-01
1.207000000000000000e+03,1.789368443550015926e+09,3.130331852899999845e+01,-1.697389010599999892e+01,5.795632560999999683e+00,-1.284245099999999952e-02,1.823181299999999949e-02,2.092278820000000039e-01,9.776125850000000339e-01
1.208000000000000000e+03,1.789368444250004053e+09,3.215927752300000009e+01,-1.665408797599999957e+01,5.786622312000000434e+00,-8.657140000000000668e-03,1.459011300000000004e-02,1.813323890000000105e-01,9.832755199999999585e-01
1.209000000000000000e+03,1.789368444950021744e+09,3.297890292499999987e+01,-1.626886647299999922e+01,5.795824788000000005e+00,-1.337373099999999981e-02,1.686948900000000140e-02,2.040581890000000009e-01,9.787220340000000185e-01
1.210000000000000000e+03,1.789368445650001049e+09,3.383744451500000139e+01,-1.595798883199999985e+01,5.793151728999999861e+00,-8.415561999999999696e-03,1.910210199999999928e-02,1.704602169999999972e-01,9.851434430000000075e-01
1.211000000000000000e+03,1.789368446350014925e+09,3.465870044799999761e+01,-1.560089920599999935e+01,5.791732532000000155e+00,-1.079337699999999983e-02,2.034870500000000165e-02,1.819627560000000033e-01,9.830355990000000377e-01
1.212000000000000000e+03,1.789368447050076962e+09,3.550664087999999907e+01,-1.531587351699999999e+01,5.788844200999999856e+00,-5.601509000000000175e-03,1.745399799999999835e-02,1.745032089999999925e-01,9.844859630000000195e-01
1.213000000000000000e+03,1.789368447750000954e+09,3.634330642599999805e+01,-1.497732576199999954e+01,5.781446476000000168e+00,-2.722633999999999818e-03,2.147813100000000100e-02,1.703771729999999929e-01,9.851410539999999605e-01
1.214000000000000000e+03,1.789368448450008869e+09,3.718466702599999962e+01,-1.462952522800000033e+01,5.784336970000000022e+00,-1.672624600000000017e-02,1.658857199999999935e-02,2.562772870000000203e-01,9.663162029999999847e-01
1.215000000000000000e+03,1.789368449149991274e+09,3.796544405699999913e+01,-1.422660721499999958e+01,5.796140827000000328e+00,-4.068236999999999721e-03,1.740512400000000098e-02,2.162206560000000111e-01,9.761808950000000484e-01
1.216000000000000000e+03,1.789368449850005150e+09,3.873620621599999936e+01,-1.388224497999999940e+01,5.805220422999999741e+00,-1.913531999999999907e-03,1.797460199999999925e-02,2.005225350000000017e-01,9.795223149999999768e-01
1.217000000000000000e+03,1.789368450849995852e+09,3.951949575500000122e+01,-1.340518252899999929e+01,5.801885503000000277e+00,-4.553604999999999632e-03,1.282278000000000064e-02,2.487184219999999946e-01,9.684802460000000446e-01
1.218000000000000000e+03,1.789368451550013065e+09,4.027930008900000303e+01,-1.291310039200000048e+01,5.797015481999999942e+00,-2.363033499999999884e-02,1.153411699999999998e-02,3.396114519999999803e-01,9.401981879999999903e-01
1.219000000000000000e+03,1.789368452249997854e+09,4.097753283099999777e+01,-1.235958416699999951e+01,5.803911327999999870e+00,-1.028521800000000049e-02,1.214123500000000022e-02,3.085385589999999900e-01,9.510787360000000357e-01
1.220000000000000000e+03,1.789368452950007200e+09,4.169310922999999747e+01,-1.185627379499999989e+01,5.813350772999999805e+00,-4.513015999999999903e-03,1.284014399999999952e-02,2.917551190000000072e-01,9.563962120000000233e-01
1.221000000000000000e+03,1.789368463849997759e+09,4.238251196499999907e+01,-1.142123702199999968e+01,5.810684675000000077e+00,-3.680720000000000172e-03,2.171340000000000076e-02,2.841094220000000004e-01,9.585388969999999453e-01
1.222000000000000000e+03,1.789368464550005913e+09,4.317260086600000335e+01,-1.092729300200000075e+01,5.815368558000000299e+00,-1.380516999999999942e-03,1.119975399999999927e-02,2.742367170000000187e-01,9.615960080000000021e-01
1.223000000000000000e+03,1.789368465150013208e+09,4.388161280199999936e+01,-1.048862983299999918e+01,5.822629895999999583e+00,-1.255087899999999916e-02,1.409672200000000077e-02,3.086085140000000004e-01,9.510018630000000028e-01
1.224000000000000000e+03,1.789368465850059986e+09,4.465597956199999885e+01,-9.996326760000000533e+00,5.821823510999999840e+00,-5.496235000000000356e-03,1.844323700000000121e-02,2.756940449999999987e-01,9.610527730000000268e-01
1.225000000000000000e+03,1.789368466550013065e+09,4.538170773299999894e+01,-9.443039087000000720e+00,5.822537613999999806e+00,-5.038390000000000229e-03,1.932393500000000042e-02,2.882189050000000252e-01,9.573562880000000552e-01
1.226000000000000000e+03,1.789368467250006914e+09,4.615265411099999682e+01,-8.941749116000000441e+00,5.814228178999999663e+00,-8.583420000000000025e-04,1.839061599999999852e-02,2.735162629999999817e-01,9.616911679999999851e-01
1.227000000000000000e+03,1.789368467950003862e+09,4.689588081400000164e+01,-8.413141451999999632e+00,5.815601136999999810e+00,-2.860755999999999889e-03,1.842236699999999852e-02,2.836772690000000097e-01,9.587385670000000415e-01
1.228000000000000000e+03,1.789368468650031090e+09,4.762682000400000248e+01,-7.858354122999999802e+00,5.837812990999999840e+00,-1.520702699999999970e-02,1.300464299999999976e-02,3.657188610000000062e-01,9.305102579999999790e-01
1.229000000000000000e+03,1.789368469349998951e+09,4.836024609599999735e+01,-7.325096850999999631e+00,5.828020683000000091e+00,1.115197999999999971e-03,1.260000799999999935e-02,3.089240919999999835e-01,9.510025770000000156e-01
1.230000000000000000e+03,1.789368470050028801e+09,4.908681636800000092e+01,-6.753960251999999720e+00,5.839683750999999923e+00,-1.780548200000000095e-02,2.045223000000000093e-03,3.748639480000000024e-01,9.269065770000000093e-01
1.231000000000000000e+03,1.789368470750005245e+09,4.979247593000000194e+01,-6.183137218999999796e+00,5.852947658999999803e+00,-5.596264999999999573e-03,1.126320199999999994e-02,3.162328329999999910e-01,9.485982379999999825e-01
1.232000000000000000e+03,1.789368471349999189e+09,5.043964494200000104e+01,-5.706658769999999770e+00,5.868757140999999677e+00,-6.701018000000000426e-03,1.230836299999999925e-02,3.066988569999999914e-01,9.517034260000000190e-01
1.233000000000000000e+03,1.789368472049998999e+09,5.120677416899999912e+01,-5.177111295999999641e+00,5.877868606999999912e+00,-5.143285000000000044e-03,1.372245799999999988e-02,2.974270159999999885e-01,9.546320809999999657e-01
1.234000000000000000e+03,1.789368472750064850e+09,5.201545255500000309e+01,-4.753888278999999883e+00,5.877757482999999894e+00,8.153914999999999427e-03,1.973098900000000086e-02,2.106796910000000023e-01,9.773219890000000021e-01
1.235000000000000000e+03,1.789368473450027943e+09,5.277089382900000203e+01,-4.287090906999999618e+00,5.882548794999999942e+00,-6.284127999999999936e-03,1.471573399999999941e-02,2.620320179999999777e-01,9.649265139999999574e-01
1.236000000000000000e+03,1.789368474149985075e+09,5.358829265699999667e+01,-3.944551753999999910e+00,5.882137746999999806e+00,2.908057999999999824e-03,1.919917599999999835e-02,2.055888969999999927e-01,9.784457779999999882e-01
1.237000000000000000e+03,1.789368474849995136e+09,5.440990291300000337e+01,-3.562050688999999881e+00,5.890238716999999902e+00,-5.136989999999999482e-04,1.618812400000000165e-02,2.165132080000000125e-01,9.761453329999999484e-01
1.238000000000000000e+03,1.789368475550004959e+09,5.527385115799999937e+01,-3.228300925000000099e+00,5.890830894999999678e+00,1.681526000000000028e-03,1.693571699999999944e-02,1.904266599999999976e-01,9.815538910000000117e-01
1.239000000000000000e+03,1.789368476249998093e+09,5.608084796299999653e+01,-2.907274161000000134e+00,5.896078957000000287e+00,-3.743043000000000151e-03,1.189733899999999983e-02,1.950049080000000046e-01,9.807229619999999759e-01
1.240000000000000000e+03,1.789368487549999237e+09,5.689520179800000221e+01,-2.585429595999999997e+00,5.903351679000000019e+00,-2.958759999999999949e-03,1.436954699999999988e-02,1.912762050000000047e-01,9.814266019999999813e-01
1.241000000000000000e+03,1.789368488149990082e+09,5.764726347300000242e+01,-2.288153492000000178e+00,5.904477025000000268e+00,-2.590760000000000111e-03,1.329696399999999966e-02,1.865236989999999873e-01,9.823570569999999780e-01
1.242000000000000000e+03,1.789368488750010014e+09,5.841058919599999655e+01,-1.995055487999999988e+00,5.914927335999999869e+00,-2.674679000000000119e-03,1.438524300000000068e-02,1.804321120000000056e-01,9.834786039999999785e-01
1.243000000000000000e+03,1.789368489349989891e+09,5.916697501499999845e+01,-1.719153332000000090e+00,5.922031748000000206e+00,-2.623271999999999844e-03,1.520635899999999915e-02,1.747759259999999981e-01,9.844873090000000326e-01
1.244000000000000000e+03,1.789368489950003862e+09,5.993232496000000253e+01,-1.449757340999999977e+00,5.924693455999999969e+00,-2.482011000000000113e-03,1.579122100000000112e-02,1.693867649999999947e-01,9.854200119999999563e-01
1.245000000000000000e+03,1.789368490649998903e+09,6.080389331899999661e+01,-1.149661315999999989e+00,5.930010897999999919e+00,-2.313430999999999908e-03,1.654439799999999836e-02,1.640608829999999907e-01,9.863087539999999542e-01
1.246000000000000000e+03,1.789368491250003099e+09,6.158388903000000170e+01,-9.007780659999999884e-01,5.936746649999999903e+00,-1.245437000000000063e-03,1.586732399999999862e-02,1.579330919999999971e-01,9.873215360000000551e-01
1.247000000000000000e+03,1.789368491950006962e+09,6.247151884000000166e+01,-7.329081779999999657e-01,5.940246465000000420e+00,3.108468999999999989e-03,1.875514699999999979e-02,1.032424160000000035e-01,9.944745270000000525e-01
1.248000000000000000e+03,1.789368492649995089e+09,6.335894997399999795e+01,-5.384991359999999894e-01,5.936930782000000129e+00,2.112178000000000146e-03,1.740015099999999912e-02,1.061540490000000003e-01,9.941951980000000022e-01
1.249000000000000000e+03,1.789368493350044012e+09,6.422776389499999539e+01,-3.160893869999999994e-01,5.946901598000000178e+00,-5.578678999999999583e-03,1.586965699999999882e-02,1.252444279999999910e-01,9.919832990000000406e-01
1.250000000000000000e+03,1.789368494049983025e+09,6.513416926600000068e+01,-1.268422070000000124e-01,5.946488163999999799e+00,-7.267820000000000356e-04,1.598861199999999927e-02,1.058958309999999958e-01,9.942484139999999693e-01
1.251000000000000000e+03,1.789368507649980783e+09,6.594029003400000022e+01,3.711130099999999932e-02,5.949994844999999977e+00,6.921870000000000323e-04,1.575849199999999894e-02,9.902148099999999453e-02,9.949602690000000083e-01
1.252000000000000000e+03,1.789368508350013971e+09,6.679530102500000055e+01,2.873513409999999824e-01,5.954283829000000416e+00,-2.124627600000000144e-02,1.137297699999999939e-02,1.954291380000000022e-01,9.804216970000000364e-01
1.253000000000000000e+03,1.789368509649999857e+09,6.747770557500000166e+01,7.252540929999999886e-01,5.970485741000000068e+00,-9.319684999999999428e-03,1.661720900000000084e-02,3.465713779999999855e-01,9.378300979999999454e-01
1.254000000000000000e+03,1.789368510349992275e+09,6.817433528600000159e+01,1.316822434000000097e+00,5.966822713000000000e+00,-1.119097099999999921e-02,1.733773599999999943e-02,3.378790090000000079e-01,9.409633039999999449e-01
1.255000000000000000e+03,1.789368511049985170e+09,6.889727476699999897e+01,1.890755551000000034e+00,5.965859242999999701e+00,-8.698984999999999357e-03,1.411236899999999961e-02,3.280327530000000102e-01,9.445208739999999548e-01
1.256000000000000000e+03,1.789368511649988174e+09,6.954397973400000410e+01,2.371842893999999813e+00,5.964099520000000432e+00,-2.692477999999999885e-03,1.881996199999999911e-02,3.220138790000000029e-01,9.465440410000000027e-01
1.257000000000000000e+03,1.789368512649998903e+09,7.019490499799999839e+01,2.864569785000000035e+00,5.966118681000000201e+00,-2.303649999999999969e-03,2.086034399999999941e-02,3.188525209999999999e-01,9.475719540000000496e-01
1.258000000000000000e+03,1.789368513650017023e+09,7.078203815599999871e+01,3.316971001999999835e+00,5.975374847000000322e+00,-3.195454100000000297e-02,-4.235700000000000120e-05,5.222438799999999937e-01,8.521972979999999920e-01
1.259000000000000000e+03,1.789368524549983978e+09,7.107087448000000052e+01,4.090125017000000085e+00,5.964621958000000390e+00,-1.222111000000000031e-02,2.480148100000000022e-02,5.790368919999999697e-01,8.148323809999999945e-01
1.260000000000000000e+03,1.789368527450021982e+09,7.122093300100000590e+01,4.897361727999999914e+00,5.906594558000000106e+00,-8.648626299999999378e-02,9.817805999999999755e-02,6.794282759999999977e-01,7.219822799999999763e-01
1.261000000000000000e+03,1.789368528250516891e+09,7.121095703800000365e+01,5.664380213000000275e+00,5.617520058000000205e+00,-4.051866500000000232e-02,5.133812100000000045e-02,6.809104630000000213e-01,7.294405919999999988e-01
1.262000000000000000e+03,1.789368529950041771e+09,7.126421347299999809e+01,6.049465631000000343e+00,5.645142509000000253e+00,-1.320922599999999926e-02,-7.728933000000000331e-03,8.123125199999999824e-01,5.830215690000000173e-01
1.263000000000000000e+03,1.789368541750040054e+09,7.085133398199999988e+01,6.842208976000000220e+00,5.645536843000000360e+00,-1.698676899999999879e-02,2.556971099999999844e-02,8.552707419999999727e-01,5.172712999999999894e-01
1.264000000000000000e+03,1.789368542450862169e+09,7.056918317100000593e+01,7.570739662000000259e+00,5.418769096000000118e+00,-9.177992000000000095e-02,1.589641330000000075e-01,8.013280649999999783e-01,5.693682310000000024e-01
1.265000000000000000e+03,1.789368543251284838e+09,7.028811812600000053e+01,8.376907815999999229e+00,5.321456995000000134e+00,-1.400669400000000009e-02,2.097414100000000170e-02,8.013212520000000394e-01,5.977023919999999713e-01
1.266000000000000000e+03,1.789368543850293159e+09,7.017519608000000630e+01,8.834230969000000044e+00,5.332285172999999823e+00,-1.387140000000000031e-03,-1.008639100000000011e-02,9.126201630000000398e-01,4.086817569999999789e-01
1.267000000000000000e+03,1.789368545250012159e+09,6.954248403900000142e+01,9.435314786999999370e+00,5.349289746000000179e+00,-1.045998199999999961e-02,9.367409999999999626e-03,9.292580660000000492e-01,3.691643090000000238e-01
1.268000000000000000e+03,1.789368545949999094e+09,6.885847647500000335e+01,1.002936288299999923e+01,5.365989897999999592e+00,-1.527085199999999969e-02,-4.295644000000000372e-03,9.554125749999999861e-01,2.948476890000000239e-01
1.269000000000000000e+03,1.789368546649990797e+09,6.819105401900000629e+01,1.059400043599999997e+01,5.377456440999999643e+00,-1.117978000000000027e-02,8.817352000000000523e-03,9.364077610000000051e-01,3.506248310000000257e-01
1.270000000000000000e+03,1.789368547350051165e+09,6.755734533700000100e+01,1.122535448600000052e+01,5.385242789000000307e+00,-1.412255999999999971e-03,2.502643699999999860e-02,9.064442139999999704e-01,4.215810360000000201e-01
1.271000000000000000e+03,1.789368548049995184e+09,6.695973941200000468e+01,1.190509914999999985e+01,5.399386612999999890e+00,-8.764152000000000747e-03,1.475150899999999946e-02,9.154815870000000411e-01,4.019938379999999922e-01
1.272000000000000000e+03,1.789368549550034046e+09,6.651503384900000526e+01,1.257708006200000028e+01,5.404220913999999709e+00,-1.196662499999999983e-02,4.862886000000000292e-03,8.482150010000000240e-01,5.294945370000000429e-01
1.273000000000000000e+03,1.789368551349993229e+09,6.606185702000000504e+01,1.326856095199999963e+01,5.403066640999999670e+00,-1.280038000000000009e-02,1.278177800000000058e-02,8.656215430000000488e-01,5.003719819999999929e-01
1.274000000000000000e+03,1.789368560849991083e+09,6.563901106800000207e+01,1.402343984300000024e+01,5.411648888000000213e+00,-9.838467999999999519e-03,9.577982000000000509e-03,8.607112120000000033e-01,5.089083180000000262e-01
1.275000000000000000e+03,1.789368561449992180e+09,6.525047781499999644e+01,1.475288716600000072e+01,5.417738244999999786e+00,-1.077817799999999937e-02,8.346866999999999134e-03,8.578559580000000295e-01,5.137093689999999713e-01
1.276000000000000000e+03,1.789368562049984932e+09,6.487537548999999615e+01,1.548254044699999987e+01,5.429628168999999893e+00,-1.155554299999999972e-02,9.844198000000000184e-03,8.535102159999999882e-01,5.208549430000000147e-01
1.277000000000000000e+03,1.789368562650007010e+09,6.449268247199999848e+01,1.619190211400000123e+01,5.430960905000000061e+00,-1.696659299999999856e-02,-2.941918999999999871e-03,8.835432170000000474e-01,4.680329719999999916e-01
1.278000000000000000e+03,1.789368563350068808e+09,6.384665159800000112e+01,1.683153227900000104e+01,5.471876822999999668e+00,-1.417503699999999971e-02,-1.085003799999999935e-02,9.358182299999999731e-01,3.520306599999999952e-01
